patient_14_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_21_Remission_ATACseq_REP1.mLb.clN.sorted.bam	patient_12_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_31_Relapse_ATACseq_REP1.mLb.clN.sorted.bam	patient_6_Healthy_ATACseq_REP1.mLb.clN.sorted.bam	patient_10_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_13_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_28_Relapse_ATACseq_REP1.mLb.clN.sorted.bam	patient_29_Relapse_ATACseq_REP1.mLb.clN.sorted.bam	patient_33_Relapse_ATACseq_REP1.mLb.clN.sorted.bam	patient_11_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_22_Remission_ATACseq_REP1.mLb.clN.sorted.bam	patient_18_Remission_ATACseq_REP1.mLb.clN.sorted.bam	patient_9_Healthy_ATACseq_REP1.mLb.clN.sorted.bam	patient_32_Relapse_ATACseq_REP1.mLb.clN.sorted.bam	patient_27_Relapse_ATACseq_REP1.mLb.clN.sorted.bam	patient_16_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_30_Relapse_ATACseq_REP1.mLb.clN.sorted.bam	patient_26_Remission_ATACseq_REP1.mLb.clN.sorted.bam	patient_7_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_4_Healthy_ATACseq_REP1.mLb.clN.sorted.bam	patient_14_Relapse_ATACseq_REP1.mLb.clN.sorted.bam	patient_7_Healthy_ATACseq_REP1.mLb.clN.sorted.bam	patient_20_Remission_ATACseq_REP1.mLb.clN.sorted.bam	patient_26_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_25_Remission_ATACseq_REP1.mLb.clN.sorted.bam	patient_23_Remission_ATACseq_REP1.mLb.clN.sorted.bam	patient_24_Remission_ATACseq_REP1.mLb.clN.sorted.bam	patient_17_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_27_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_5_Healthy_ATACseq_REP1.mLb.clN.sorted.bam	patient_8_Healthy_ATACseq_REP1.mLb.clN.sorted.bam	patient_19_Primary_ATACseq_REP1.mLb.clN.sorted.bam
chr6-169122592-169122732	-0.959701924867892	0.212005054712746	0.285453999543076	1.54206913197711	-0.959701924867889	-0.959701924867889	-0.959701924867889	0.64588386650576	0.617253082458535	0.0129123511793248	1.27996094645422	-0.959701924867889	-0.0418932846106548	0.0352817058965812	0.529763481371128	1.369017728147	0.291593617975958	0.970760191660791	0.490535775293711	1.0185408588969	1.1064803167084	-0.0629611515884853	0.0705741419252962	1.40158454535956	1.2037192293118	-0.959701924867889	1.11435685754781	0.786174620659213	-0.959701924867889	0.276141094924757	2.12169661156881	0.66849735356008	0.342176367635509
chr1-66634137-66635341	1.33773908276361	2.13059008970272	4.06356050804693	2.61102896458709	3.82413301858406	2.54668252756918	1.97835363724214	2.38999852334834	2.02977909796005	2.16117203232091	3.23984312467947	2.21618908300986	2.06070209666047	3.35268010671416	1.91361359849572	2.36986442931193	2.63058966409724	1.28793105181305	2.84703252406851	1.6010655117378	3.98293084766158	3.08586259435054	3.55698874992442	3.67228294097241	2.03297918151002	2.9438413348715	3.5933435386856	3.61046923604433	-0.959701924867889	2.76240378149116	3.4683701282495	3.42345331729537	1.47231941226545
chr5-136941043-136942015	1.33773908276361	0.84994370792562	0.943677091157699	1.89197793488543	2.22292512711302	1.89196358371737	2.56029900817729	2.87629831641359	2.35140552078009	0.999022047694682	1.27996094645422	1.89852369112991	2.69108160718476	2.20129299209757	1.50486774423949	2.04772470571495	0.291593617975958	1.5477852305175	2.31271749648504	1.82276064780549	1.4327144568343	2.02120820160047	-0.959701924867889	2.78605712201124	1.2037192293118	2.03716017544234	1.65785843116559	2.52580280279463	2.28171327649431	2.23109239625049	1.28280083337476	2.55837311735583	1.01519197987181
chr8-86083872-86084468	6.41068659229698	5.2431328265835	4.73256746182203	4.56647420488788	4.52767598675594	5.77787188125235	5.68422185744233	3.5933588279668	2.48879932995476	2.89564074539065	5.36980131706136	5.10820402683949	4.19736182171141	4.23997374981303	2.81164953889131	4.63356878799684	5.3566503490803	3.99413333213218	4.29766365926938	5.45449605966762	4.68066280287053	4.58497876358056	5.03000256651846	4.37349610247729	3.70468498234252	4.40312061718853	4.36836235130396	4.25342942926874	1.91665005078649	4.29835357628707	3.75136156511047	4.59513006506597	4.78870239880253
chr13-90365637-90365900	-0.959701924867892	1.29075721531129	0.285453999543076	0.393396029524379	0.76645534182717	0.0663110217047001	0.00522757138747414	1.06347867114559	1.03128651281282	0.0129123511793248	0.20441215696382	1.23316484250006	-0.959701924867889	2.03150794917231	-0.959701924867889	1.369017728147	-0.959701924867889	1.28793105181305	0.490535775293711	-0.959701924867889	0.0847551691362964	1.44881303595595	-0.959701924867889	0.0650225996011431	1.67712884102171	-0.0544840263845686	0.875638868970162	-0.1240511351094	0.080946272497839	0.276141094924757	0.965967004756957	-0.959701924867889	1.81892438365144
chr12-56831569-56831786	-0.959701924867892	-0.959701924867889	-0.959701924867889	1.54206913197711	1.79969581458592	-0.959701924867889	0.00522757138747414	-0.959701924867889	0.0342966256169221	0.0129123511793248	0.20441215696382	-0.0390025380683684	0.514597539633483	0.618568199964502	1.50486774423949	1.369017728147	-0.959701924867889	0.970760191660791	2.93368412333092	0.0258297828965667	1.4327144568343	0.882498627677571	0.0705741419252962	1.66623580956321	1.2037192293118	1.87010529933822	1.49841090110365	2.05142819090936	-0.959701924867889	-0.213307760837588	0.965967004756957	3.18843118116971	0.342176367635509
chr16-57777578-57777844	-0.959701924867892	0.212005054712746	0.285453999543076	0.393396029524379	-0.959701924867889	2.25614894471711	0.987367351725965	0.64588386650576	0.617253082458535	0.588629525011598	0.840177506802216	1.23316484250006	0.514597539633483	1.3541915855197	2.23175349382468	1.369017728147	1.74565764979368	1.5477852305175	2.17720933487444	0.0258297828965667	1.69861243583288	0.485871250673602	0.0705741419252962	0.0650225996011431	-0.959701924867889	0.895682674910482	1.11435685754781	0.401686799683774	1.42672467408804	1.56214346699717	1.28280083337476	2.09678485534632	0.342176367635509
chr15-62533200-62533350	-0.959701924867892	1.29075721531129	0.285453999543076	1.89197793488543	-0.959701924867889	0.659841308617042	0.5783078599388	-0.959701924867889	-0.959701924867889	-0.959701924867889	0.20441215696382	-0.0390025380683684	0.514597539633483	-0.959701924867889	1.24684697336499	0.630922425553906	0.291593617975958	-0.959701924867889	-0.0595478016228358	0.605937095001984	0.0847551691362964	-0.0629611515884853	0.665489099693847	0.658133336091162	-0.959701924867889	0.497448261988062	0.589433785106591	0.401686799683774	0.080946272497839	0.276141094924757	2.12169661156881	0.66849735356008	0.342176367635509
chr11-82387479-82387753	3.25918203572762	2.32857778105404	0.943677091157699	1.54206913197711	-0.959701924867889	0.659841308617042	1.97835363724214	0.64588386650576	0.0342966256169221	0.588629525011598	0.840177506802216	0.919650304490485	0.514597539633483	1.3541915855197	0.932406812798761	0.630922425553906	1.74565764979368	1.76790176130246	1.67200587496034	2.33607785724923	1.92304679225124	2.02120820160047	1.89917231762156	2.25388905397035	1.67712884102171	2.32248184552596	1.65785843116559	1.90370041867844	1.10084880869856	1.17385280279495	0.559380178129839	1.67910707294253	1.81892438365144
chr6-91121062-91121401	0.604883641503929	2.65795245126482	0.285453999543076	0.393396029524379	2.68902471278878	0.0663110217047001	2.43531716467529	1.65099395219622	1.03128651281282	0.588629525011598	0.20441215696382	2.79544831658038	1.89323662119955	2.35318410895226	1.24684697336499	3.21823748804972	0.951453514957486	1.95883756210889	1.86075429843672	1.82276064780549	4.25473614573387	1.44881303595595	3.4897472521577	2.25388905397035	1.2037192293118	2.32248184552596	2.05170991126077	1.33992652015179	1.69238493820977	1.86778215909807	2.27255801642842	2.55837311735583	4.53102541407394
chr2-188485321-188485403	-0.959701924867892	0.212005054712746	-0.959701924867889	0.393396029524379	0.147468391148668	0.0663110217047001	1.30569671593484	-0.959701924867889	0.0342966256169221	0.588629525011598	0.840177506802216	-0.959701924867889	-0.0418932846106548	0.0352817058965812	-0.0307256156098377	0.630922425553906	-0.959701924867889	-0.959701924867889	-0.959701924867889	0.0258297828965667	0.0847551691362964	-0.0629611515884853	0.0705741419252962	0.658133336091162	-0.959701924867889	0.497448261988062	-0.244125467391021	-0.1240511351094	0.080946272497839	-0.213307760837588	-0.959701924867889	0.0728465301368592	0.342176367635509
chr4-102567971-102568443	5.97565600485147	2.32857778105404	-0.959701924867889	0.393396029524379	0.147468391148668	3.17634331223252	1.5663269711464	0.64588386650576	1.35261183075046	1.99202642083336	3.33413454866422	-0.0390025380683684	1.70374764223267	-0.959701924867889	1.91361359849572	1.85492844539989	1.74565764979368	1.95883756210889	1.67200587496034	1.3390067394451	1.4327144568343	4.18899642900025	1.67537336966291	1.66623580956321	1.67712884102171	0.895682674910482	1.65785843116559	1.33992652015179	1.91665005078649	2.52106982530056	2.12169661156881	1.67910707294253	0.342176367635509
chr11-77941221-77941875	1.33773908276361	3.51909354760437	3.64303460143536	3.89742401074095	1.53007430225092	3.41125637293556	4.2565507178307	4.11459312889092	4.42087507787206	3.79436361625467	3.73066558185698	2.59075469312796	4.00535635880829	1.83904279794618	2.99102708711846	3.21823748804972	4.01170929573532	3.47457046756002	2.84703252406851	2.01488254054253	2.11722142712662	1.85443531202753	2.68029022522887	2.67027004550814	3.37219494095373	2.66635813454168	2.16225354673641	2.3080257651448	3.76121352726997	2.6863580596333	2.75504491756175	2.42029480385952	1.01519197987181
chr6-145498849-145499058	0.604883641503929	1.62793271834553	0.943677091157699	-0.959701924867889	-0.959701924867889	2.08551748008987	0.00522757138747414	0.64588386650576	0.617253082458535	0.0129123511793248	1.27996094645422	0.518527273460952	-0.0418932846106548	1.03276696520733	1.91361359849572	-0.959701924867889	1.74565764979368	1.5477852305175	-0.0595478016228358	0.605937095001984	1.69861243583288	1.19326681699147	1.08547719889601	-0.959701924867889	0.494410547114062	0.497448261988062	0.875638868970162	1.08945749376467	0.679207590784515	1.38102209027479	0.965967004756957	1.41395695604505	0.342176367635509
chr17-56429142-56430800	6.04328336383894	7.1055382075341	6.43427956319319	5.9923226123359	7.3445534894503	6.45787841381209	7.59882367804668	6.38381462932681	6.89868644152554	7.16011744516517	7.20852264834453	7.27847370418146	6.05209626125722	7.47322030984494	5.62393867166622	7.41070059950682	5.19831393227661	7.30905287374949	6.31823849549382	5.84436261732745	7.77512965080566	6.50642295168815	7.42197251892833	6.89001423287395	7.07362158643817	7.2540753177745	6.6565552461032	6.93967045217847	6.80660237491852	6.32726397888672	6.88324916137526	6.88575032349482	7.61229196529772
chr1-42348940-42349090	-0.959701924867892	0.212005054712746	1.39399544897281	0.393396029524379	-0.959701924867889	0.0663110217047001	0.5783078599388	0.0557931156001645	-0.959701924867889	-0.959701924867889	0.20441215696382	-0.0390025380683684	-0.0418932846106548	0.0352817058965812	0.529763481371128	-0.959701924867889	-0.959701924867889	-0.00568612987962226	0.490535775293711	0.0258297828965667	2.28833496383305	0.882498627677571	-0.959701924867889	0.0650225996011431	-0.0567101181446219	-0.0544840263845686	0.589433785106591	0.786174620659213	0.080946272497839	1.17385280279495	0.559380178129839	0.66849735356008	-0.959701924867889
chr19-44554999-44556541	4.13979225802214	3.93821416770659	3.27416638289654	3.89742401074095	4.24118838951425	3.48176651384394	4.67112213148813	2.97597943293881	4.86137200411141	2.68976645492563	3.79839164258815	4.1669094412594	3.33852476238914	4.03056296558469	2.81164953889131	4.13599654804334	2.92836036683532	3.59452971489198	4.0092775439356	4.91859507246568	4.98439824628497	4.44523672035665	4.74290954931177	4.37349610247729	3.30848805313172	4.5485427090496	3.97285087616724	4.42581260360055	3.5090791022377	3.58630494361346	4.49710380657843	4.71810113865672	4.70781801694439
chr19-42712021-42712179	0.604883641503929	0.212005054712746	0.943677091157699	-0.959701924867889	0.76645534182717	0.0663110217047001	0.00522757138747414	1.87411491045199	0.617253082458535	1.31815596113266	0.840177506802216	1.23316484250006	1.48555264130035	1.61689024399724	1.24684697336499	0.0445465441605135	2.02265376663988	1.76790176130246	-0.0595478016228358	1.3390067394451	2.11722142712662	2.17068463751724	0.0705741419252962	0.658133336091162	2.18262295238789	0.497448261988062	1.31912600689058	1.33992652015179	1.10084880869856	-0.213307760837588	1.76238352998623	1.41395695604505	-0.959701924867889
chr2-164539372-164539454	1.33773908276361	0.84994370792562	0.943677091157699	0.393396029524379	-0.959701924867889	-0.959701924867889	0.00522757138747414	0.0557931156001645	-0.959701924867889	0.0129123511793248	0.840177506802216	0.919650304490485	0.915185681411776	0.0352817058965812	-0.959701924867889	1.04666609625954	1.74565764979368	-0.00568612987962226	0.490535775293711	0.0258297828965667	0.0847551691362964	1.66583285595124	-0.959701924867889	-0.959701924867889	-0.0567101181446219	0.497448261988062	0.232036612632031	-0.1240511351094	-0.959701924867889	-0.213307760837588	-0.959701924867889	-0.959701924867889	-0.959701924867889
chr3-47307932-47308847	2.91857968753232	5.1675794510137	5.3709572142604	4.87231802420959	3.88334975682463	5.17858095887947	5.34519942523408	5.35613466109465	6.208262492293	5.21456686754475	4.77148501835555	4.34043678247292	5.1770019740313	4.31590862733834	4.85123975516812	4.3704991292418	5.45331006769631	5.51768743819893	4.12428080907972	5.12016508807518	4.51817584091193	3.29571998001938	5.20790133035293	3.94564820264711	5.48529698801605	5.3058845880464	4.39124194494652	4.92452919628313	6.27980632810534	5.30503341819093	3.98784185742978	4.05684063551267	3.73592688519642
chr8-9911308-9913157	6.34073314838906	7.1714869262213	6.24621117442288	6.17897010361073	7.36027119588204	6.06874107682274	6.83995901388139	7.00763695109085	6.7007546542756	7.1651001801184	6.44773551196875	7.34517671822027	6.0718426700522	7.38783058570163	6.23536857461333	7.24842610948335	5.89311760878016	6.1953783337523	6.85084695557777	6.15097461592438	7.05827217781062	6.35063344469642	7.40382284984355	6.69641360019653	6.35616350030843	7.23700916131097	6.50746464203849	6.83649773455021	5.65880042555258	6.33351007584049	6.12093677798451	6.57192661634957	7.05670196372538
chr12-58255527-58255987	1.33773908276361	1.29075721531129	2.01339657657558	1.07915630047966	0.76645534182717	1.89196358371737	1.30569671593484	0.64588386650576	1.35261183075046	0.0129123511793248	0.20441215696382	-0.0390025380683684	0.915185681411776	1.03276696520733	0.529763481371128	1.04666609625954	0.951453514957486	1.5477852305175	2.02764127551708	4.1413370741574	0.684237390858652	1.19326681699147	0.665489099693847	-0.959701924867889	-0.959701924867889	0.895682674910482	1.93198795756389	1.55327619029338	-0.959701924867889	0.640940799068283	1.95319745150483	1.08884946562146	-0.959701924867889
chr12-40595688-40597688	3.40341670989101	5.6655233599503	2.245479475593	4.9489869880599	4.37098983187716	3.9480964589403	2.97382557309616	4.42793144923518	4.91111785732567	4.71398044772227	3.73066558185698	4.40439681687377	4.82804008795962	4.9846068012785	3.15054787780995	4.80351337402319	3.80744801042953	4.1972823761153	4.16066446905485	5.01167388454549	3.98293084766158	4.53069518828377	4.90653416879922	4.08782322560172	4.39845622518721	4.05918965337513	3.70712799069173	3.98595972975773	5.61146673906299	4.80927572224145	2.94677003863989	3.18843118116971	5.39083626417659
chr4-55037856-55038485	0.604883641503929	1.62793271834553	0.285453999543076	1.07915630047966	0.76645534182717	2.25614894471711	-0.959701924867889	1.38693897620946	-0.959701924867889	0.588629525011598	1.27996094645422	1.23316484250006	0.915185681411776	1.61689024399724	1.91361359849572	2.63303990370755	-0.959701924867889	0.56361672253097	1.67200587496034	0.0258297828965667	0.684237390858652	1.85443531202753	1.08547719889601	0.658133336091162	1.2037192293118	1.87010529933822	2.05170991126077	1.90370041867844	0.080946272497839	3.03189540494152	-0.959701924867889	0.66849735356008	-0.959701924867889
chr6-139969498-139970155	1.82140082493172	3.74382059567694	3.37559438682292	2.40873200570497	2.68902471278878	5.55071911361331	2.78182823222398	-0.959701924867889	1.61524424532333	2.16117203232091	2.31630175547168	2.21618908300986	1.89323662119955	2.20129299209757	1.91361359849572	2.74857137459394	2.02265376663988	0.56361672253097	2.31271749648504	2.47331482389946	2.11722142712662	2.84019625559624	1.67537336966291	2.54437288050417	1.67712884102171	3.37673868114402	1.11435685754781	1.90370041867844	0.679207590784515	4.10744384041449	2.85409002045495	4.19028662079503	1.81892438365144
chr8-23612808-23613176	3.76565901571622	1.90104326737928	3.27416638289654	3.73370782969173	0.76645534182717	1.66835851322365	1.97835363724214	4.2797523487394	0.617253082458535	1.57932456829074	1.27996094645422	1.23316484250006	3.96368663956781	0.618568199964502	3.15054787780995	1.04666609625954	6.05589425622458	-0.00568612987962226	2.02764127551708	0.0258297828965667	2.44128818100374	3.35939654269265	1.08547719889601	1.40158454535956	1.2037192293118	0.497448261988062	1.31912600689058	1.08945749376467	1.10084880869856	1.7230415161338	0.559380178129839	1.08884946562146	-0.959701924867889
chr14-102427535-102427746	3.40341670989101	3.87628169696197	2.01339657657558	2.1733691344828	4.45145900786361	3.25897134310068	4.55576144959085	3.65481467320122	3.2768331771073	3.68760306443788	2.64538944048918	3.88247319352278	3.57828282313817	4.07494753649596	2.81164953889131	3.29626474346712	3.38567416236398	4.40844047864755	3.23606353101452	3.40493063242874	3.82505072816222	2.54393440554505	4.00516041007029	3.61079493748831	3.80042283558101	3.80502745197707	3.42616505191573	4.12588419479416	3.0221620531239	3.14984849226451	3.75136156511047	3.62549864914707	3.46769996997737
chr5-36655077-36656017	0.604883641503929	3.74382059567694	1.39399544897281	4.29996312831344	3.32330364090889	2.7884011753007	3.92582577210821	2.52777986627543	5.86126606623874	4.50978368498011	2.49020869266187	2.59075469312796	2.78976891145298	2.49059600902693	3.29417324003992	3.04825371929328	4.53783483332646	3.12209605656742	2.43658346605258	1.3390067394451	2.82177114103997	2.92681711259378	2.26361563529548	2.99300363562747	2.18262295238789	2.76490280878272	2.16225354673641	2.42101961085036	3.11559757512423	2.96909357376061	2.27255801642842	3.62549864914707	1.81892438365144
chr5-137612235-137612314	1.82140082493172	-0.959701924867889	0.943677091157699	-0.959701924867889	-0.959701924867889	-0.959701924867889	0.00522757138747414	1.38693897620946	0.0342966256169221	0.0129123511793248	0.20441215696382	-0.959701924867889	-0.0418932846106548	0.0352817058965812	0.529763481371128	0.630922425553906	0.291593617975958	0.56361672253097	1.86075429843672	0.0258297828965667	0.684237390858652	0.882498627677571	0.0705741419252962	1.07722776024422	0.892224706720627	0.497448261988062	1.11435685754781	0.786174620659213	0.080946272497839	0.276141094924757	-0.959701924867889	0.66849735356008	-0.959701924867889
chr8-93830701-93830833	1.82140082493172	2.65795245126482	2.245479475593	1.54206913197711	0.147468391148668	0.0663110217047001	0.5783078599388	1.65099395219622	1.35261183075046	0.588629525011598	0.840177506802216	0.518527273460952	1.22837418300555	1.3541915855197	1.24684697336499	0.0445465441605135	2.25493675811332	-0.00568612987962226	-0.0595478016228358	2.47331482389946	0.0847551691362964	0.882498627677571	0.0705741419252962	-0.959701924867889	0.892224706720627	-0.959701924867889	-0.959701924867889	-0.1240511351094	0.080946272497839	0.640940799068283	-0.00882804402754985	1.08884946562146	1.47231941226545
chr7-71908945-71910458	3.25918203572762	2.50264451306503	5.04120666905339	3.81788697715745	2.22292512711302	3.99706435239506	3.72686422618097	2.87629831641359	1.61524424532333	3.51100766776562	3.23984312467947	2.47637467353849	4.08525015200347	2.73146313766699	3.0729911645833	2.95510905336423	4.58126093603896	3.85692184599321	3.48591675088467	3.40493063242874	2.82177114103997	3.29571998001938	2.55431304807664	2.78605712201124	2.44211112417754	3.37673868114402	2.83136036554203	3.10149000277685	1.69238493820977	3.70668016131105	2.85409002045495	3.18843118116971	1.01519197987181
