peaks	t11_5	t12_5	t13_5	t14_5	t15_5	t16_5
chr1-13259363-13259941	3.074913619966503	3.0279981126013276	2.976114164788843	2.7229754335601895	2.1944651686022913	2.366842739508325
chr1-13288651-13289430	3.6141977130332856	2.8498531833752963	3.0427602167475576	2.47311293256129	2.0551552630575913	1.9814273308782426
chr1-13358932-13359330	2.863514325562023	2.3534755259610076	1.7648663462114629	2.0430044429104743	1.6020396235831011	0.9962558684740433
chr1-13360687-13361109	2.7840109743319417	2.594663659605965	2.533900379480306	2.2796770251828486	1.7856530928394232	1.849176879392008
chr1-13426322-13427360	3.3871942880726773	3.0157207973032283	2.7425650304743225	2.8274502214811283	2.290875643646797	2.8516676398445133
chr1-13467242-13467537	0.18766935725812744	-0.2105200363673358	-0.605130369603512	-1.5800626453066309	1.2367534599901453	2.2881333392117327
chr1-13561480-13561935	1.3789638783143858	1.9271565319302084	2.0235902519528524	1.357626096260851	2.1945037782022423	3.0669381434211216
chr1-13568553-13569313	4.561537903213634	5.346644673322908	5.632224553558702	5.56083280514957	5.412922685886471	5.43420615056111
chr1-15118460-15118932	2.479723264714986	2.2933227780202268	1.900357028124807	1.8374656628838968	1.6863833053511932	2.805968181314259
chr1-15935887-15936148	1.0251084732961677	1.1045146109281747	1.1595907620131414	1.4380247349200834	0.14198789595340822	0.43231342445546883
chr1-15936202-15936455	0.2920291026349595	0.10495724069496482	0.09585341709267826	0.8244471449540188	0.07377676934947586	-0.6159005725197886
chr1-16310018-16310314	1.229202179310049	0.5704171098962147	0.8931195324285637	0.6406045702148802	0.48907923906866496	2.1059140520390436
chr1-16518501-16520198	5.079880181322224	4.205146327663131	4.1746734078420085	4.314936755997408	4.192789050876009	4.613527094684292
chr1-16687736-16689088	4.834981488416726	4.310077080568016	4.1298032176856285	3.9773348716230186	3.9139472696530073	4.016720506773535
chr1-17096747-17098335	5.900909850187473	5.308543768867201	4.839345933569931	4.421576995781193	4.52410566121587	4.972285772244607
chr1-20131916-20132574	2.379902421299887	2.434896401829654	2.750828270292417	2.556488974511719	3.416268896896975	3.8610530077411758
chr1-20794759-20795139	3.05684924271156	2.715034128389891	2.9615882338036545	2.6617994810761	1.7939038017711852	0.8932022938157733
chr1-20795194-20795535	3.624612553660705	3.1250914314481895	3.4988737271282333	3.163138321829921	2.1635369715960246	1.275584777531514
chr1-20832493-20833623	4.104854146253773	3.7888472215132483	3.576983662685171	3.4100667254215664	2.5046284470429256	1.8986825239405587
chr1-20890028-20891492	4.912475244837678	4.371580381544678	4.12013069022986	3.788081348244326	3.3720816665012583	3.6054130710347123
chr1-20933489-20933994	3.005394782474515	2.0734872842234315	1.7162526202673591	1.4810128026974079	1.0117648772640617	0.469558287065305
chr1-20940178-20940597	1.7671081483982012	1.685740838235572	1.8329268415717639	1.7496171480492384	1.6476660139537835	2.4723744908455876
chr1-20951096-20952267	5.32826293155289	4.934090667596285	4.6847344533729185	4.592252815198121	3.9831211943291347	4.450621213181458
chr1-21048417-21048777	2.596043736940018	1.8266823736003692	2.29976386198862	1.499945692715184	0.9709766384698175	0.868327904681697
chr1-21069893-21070168	0.8283481565935285	0.6924166135661272	0.9154847401334061	0.15752158488088205	1.4995340391795065	2.2477375019784
chr1-21101139-21101927	2.7310605378545043	2.0512084596405122	2.415792853387385	2.0941073455544306	2.5804242015185634	2.896073771321503
chr1-21132321-21132708	0.6798928202829739	0.6894947356125207	1.1887785036408725	1.4697089609907226	2.1911142030886888	2.9733745202839503
chr1-21166235-21166741	3.1126043054587846	2.183776806068284	1.977710797878371	1.9946551202067533	1.7978592259071036	2.3117528617435275
chr1-21218248-21219227	4.516999916899772	4.1485776022003	3.9646994456866036	3.660263979773396	3.5269249341839033	3.567541282355953
chr1-21231720-21232398	2.3302649174212675	2.027055706833166	2.5390697399824114	2.3042222014501115	3.3297381963210255	3.8826373069554414
chr1-21240287-21240737	1.0565205447279205	0.7407347653224075	1.737565464362313	1.2518329863275128	2.2164298744599766	3.14022000300515
chr1-21271328-21271961	3.0173768507898204	2.0186816386691797	1.5572120640414608	1.4043315225794653	1.04719439602483	0.9404239565641782
chr1-21329144-21329416	2.366072954518852	1.9834314347266915	1.80550110113757	1.1341458117630085	1.2972495450200707	1.4610744786683303
chr1-21960457-21962014	4.8450176279421395	3.80217172511725	3.1737346273353637	3.2284906463261267	2.7351553484577433	3.1249191722194523
chr1-22356282-22356634	2.367844206018077	2.0691634995737824	1.5221188752659385	1.2595216716346997	1.1867363499396335	1.5109306316933382
chr1-23163428-23163971	1.9475063102843158	1.6560473791247077	1.778333188507856	1.9771359615860533	2.8917344304610566	3.759031228100053
chr1-23187463-23188184	3.0559049820487396	2.8585272119629455	2.855075787788082	2.5652881813220523	3.2522754349042207	3.6532365464330536
chr1-23228556-23228840	0.9046695246933346	1.0975920401434727	0.5905618947670616	0.467791371188617	0.8802127128920079	1.3331804620451049
chr1-23255836-23257089	6.973847125039388	7.434133699710978	7.530317961709934	7.769290861953518	7.8114293091819444	7.879752848075265
chr1-23373951-23374574	2.936567834921267	2.4892600679088033	2.7045219676618	1.9020398823255347	2.154361852686794	1.913648892483422
chr1-23394445-23394738	0.5960937884945234	1.335780208868783	1.7142468866180525	1.197400476377838	1.5482749552933388	1.1018260665561783
chr1-23762237-23762438	1.259303259248009	0.08498870764829494	-0.31589376586011597	-0.9915487318529981	-1.1333852336475898	-0.5773327898542688
chr1-23762497-23763465	3.673380429992813	2.5289361192805817	2.2918590978676994	1.854151402871333	1.775062892970888	2.113352650114477
chr1-23899017-23900011	4.114082119160413	4.030234796671763	3.9073599084986546	3.5916777909334137	3.316061703756384	3.486578413629127
chr1-23915387-23915940	3.401517196427646	2.7390261571964425	2.461420612178231	2.0151072909127556	1.841336716319711	1.5523131269064843
chr1-23966212-23966639	1.3722369465600341	2.306166991835578	2.122199417848111	2.4299098505549255	2.5944260631827536	2.704684032234959
chr1-23998219-23999119	3.7605561746819167	3.2927928722891444	3.042994786327527	2.6668405675739546	2.0520232579731665	1.7831893007163604
chr1-24099631-24101261	5.388775107756329	4.526862785770616	4.391708264019917	4.44306108707688	4.718770991803555	4.920955771451673
chr1-24683936-24684310	3.4482056297314645	2.658039687322554	2.14959822429497	2.1408482566755276	2.598121353359682	2.3722235718093967
chr1-24699212-24699879	3.386528219165298	2.960504048490122	2.699851604267203	2.16989440931831	2.286122113834417	2.568521668616261
chr1-26686858-26688376	4.630220082072293	3.981313505884966	3.24051243718254	3.6308207094983427	3.5553174093983633	3.6851176296188246
chr1-31033838-31034454	2.2821128813586453	2.1025517072377964	1.909942457380355	2.181668079931705	3.099352620417125	3.7969675570548893
chr1-31072858-31073388	2.204927793007556	1.976196000628537	2.211624470030214	1.8710916870790388	2.8052988180770315	3.3887622554944046
chr1-31094690-31095241	2.16029632926176	1.9505475502472676	2.4576057104526865	2.3706030519687524	2.7517289113351477	3.3063627901068773
chr1-31096156-31096796	1.8214249748684455	1.686905270318142	1.6875811837561503	1.5179988569160248	2.563508489631869	3.472074664488967
chr1-32172387-32173264	4.213296408102627	3.1925403236248897	2.988953642619656	2.502461136995569	2.3013405603468566	2.1840561617137597
chr1-33499612-33499898	1.8732243146050913	1.1929976873194343	0.7526349955282128	0.8618359139686868	0.8329681233379309	0.9269604309856214
chr1-33531094-33531660	2.5243917440730286	4.374846388890861	4.161745740412332	3.925663159922315	3.869086047052921	3.8566913009206787
chr1-33565651-33566321	2.7933666934931827	2.6906460595945383	2.4064163730328936	2.3054178578542	2.135574706200624	1.901608410754807
chr1-33604161-33604638	2.151503306126293	2.446358165218922	1.96003113692101	1.9473291803476573	1.7681524181705885	0.9515551350266996
chr1-33620092-33620453	2.745043504874187	3.163120480863623	2.9718013091230278	3.2003718796305813	2.661856450940065	2.4637090941508726
chr1-33645668-33646071	2.689854430335992	2.286127949682064	2.3743838279574447	1.7380028166678854	1.678580447671846	1.754804133861375
chr1-33709545-33709946	1.4111210560172407	1.4761710904571785	1.3362219773917168	1.0258213053996004	0.7752799881548155	1.0745670499474875
chr1-33734011-33734711	1.1731321023806915	1.2597766773781727	1.8944226291852553	1.9771359615860533	2.9750460618040857	3.4171088051369045
chr1-33755092-33755697	4.345545117271791	4.73028859572841	5.040725644022314	4.827683366774521	5.276345450256574	5.1143888053446895
chr1-33755810-33756078	2.5942082458508136	2.63286588614753	3.0042292442767575	3.258970761251405	3.391073574508488	2.683430904255819
chr1-33925256-33925922	3.1579815201236765	3.0516236851100227	3.0600310343344	2.860083962377476	2.303057265320752	2.573565080420874
chr1-33944865-33945701	3.096958823154238	2.957880954038269	3.042229576499672	2.3870516266279296	2.9300525462503133	3.092656413990615
chr1-34011036-34011369	2.079228011428854	1.423346074674015	1.5803198364226239	1.278367525265712	1.9576018791902252	2.303412456005419
chr1-34011419-34011690	1.8143804479468129	1.1095311900882958	1.3297089898319334	0.9471852354755275	1.9606720293677227	2.200791421614597
chr1-34052416-34052847	0.6765154119715805	0.8299574407954142	0.6748484083234934	0.5903072399131953	0.5066413781430752	1.7358103507277531
chr1-34103296-34104425	3.360951506179745	2.8784389480343755	2.795557805790099	2.9167243638810243	3.4351709931806527	3.707692570101217
chr1-34122903-34123256	0.6549876848543537	0.32637346321358485	0.6175198566962952	0.8487330683859313	1.9808676451716094	2.750821557766697
chr1-34290276-34290565	1.2194013821324912	0.8704870205080086	1.4197486090809521	1.1854964115342992	1.6919657423011816	1.9043714293636178
chr1-34434642-34434965	3.985468486324785	3.3447568160165937	3.1998371236707284	3.7924429998365237	3.3296974563077386	3.545458450270546
chr1-34459219-34460340	4.692980362407916	4.698833931472433	4.489252644135167	4.023138218634938	4.043635342110173	3.895556956195212
chr1-34472419-34473739	4.086298258546032	3.617218267252161	3.5959179676824107	3.032311033153038	3.324376920555896	3.675863959767706
chr1-34801231-34802625	4.611684134755828	4.001986139068745	3.773689611417778	3.3073036092614774	3.160124045328444	3.184974259041603
chr1-34866742-34867165	2.712096413263371	2.682205270233209	2.3086562111939983	2.389608646772599	2.165323918622266	1.8380985671358645
chr1-34867232-34867593	2.5001977926402037	1.9172007683124455	2.0920318051454823	2.1630488503052674	1.9177607006925128	1.586001716376432
chr1-35926774-35927342	2.5347888579731643	2.3646243993847333	1.784303657172874	1.7095189784977305	2.4771285208155307	2.95550684212741
chr1-35975655-35976238	3.1274066080100376	3.6291072536248388	3.3734528704175335	2.891610282817372	2.5760042721163448	2.6764137559182335
chr1-36062038-36062650	3.1498430357653833	3.84654235463291	4.013686527466364	3.7995712508954345	3.742291408514067	3.459977804184395
chr1-36067761-36069201	6.026390446939957	6.606525589333676	6.701936733437604	6.810151880811348	6.93548859561933	6.948464937452024
chr1-36074953-36075470	2.6420605480296127	2.976044233989058	3.2486654683015432	3.0776030678871775	4.057059555274047	4.342783842821024
chr1-36090386-36091667	6.102799993048746	7.005160433306264	7.202927180722401	7.334287594865298	7.41753176400772	7.005871275308059
chr1-36095470-36096190	4.7741170117658696	5.819264510734067	6.159536279339885	5.885742570640861	6.108031626929041	5.815862322573803
chr1-36161185-36161736	3.885497053648166	3.4334402690692687	3.3874872397157443	2.780909047996577	2.3114513180692153	1.8589190618013274
chr1-36214169-36214892	3.222135810755683	2.8933851960798744	3.1249319174425594	1.8331325969697274	2.230358060005164	2.1616095840784117
chr1-36333238-36333868	1.5059608329692904	1.4660511714731304	1.282033641246921	1.0799399984049702	1.327357361260879	2.5115835192915164
chr1-36356829-36357280	1.6457114459040896	1.1215519740524704	1.475738196590708	0.9611729770737539	1.8307994556757656	2.6689048913076605
chr1-36525827-36526114	0.6009582301573608	0.6031006015318573	0.4371511385201537	0.5301104089855361	0.6159769911564207	2.1021130542776407
chr1-36539158-36539807	2.7113116594508946	3.195981567005381	3.136349211341549	3.2649357711048435	4.084678193123919	4.818640966537577
chr1-36556496-36558430	5.195421555953999	4.6768714560252604	4.545003375798867	4.52059660953967	5.028910267381491	5.201951432266805
chr1-36579938-36581266	5.040227482683212	4.570633051962558	4.240077663332223	3.901347610896746	3.830442308267255	3.624866594884147
chr1-36596096-36596439	1.4706379023562404	0.47514734539649883	0.8813424972825958	0.8492209604398004	1.6138832431043921	2.318357809283588
chr1-36658045-36658406	2.481360074229131	1.9713694119203955	1.9453601820634376	1.5037769887459618	1.093831241651216	1.7363188409223302
chr1-36671284-36671607	1.9166046955013356	2.0942604026180445	2.464211870979923	2.2478057821762665	2.135574706200624	2.5649596658389333
chr1-36684106-36684424	2.201047373093009	1.7076925078222092	1.6887418767625038	1.285733257482108	1.0944336436599453	1.8794619045172958
chr1-36813391-36814117	3.589894177368926	3.505718257965472	3.312322909994494	3.060862418124218	2.881528268479778	2.795513120498214
chr1-36835610-36836037	1.0280958672978269	1.2103618843232362	1.6856688632173178	1.887715576515876	1.2297229145765791	1.099956963966945
chr1-36861726-36862173	0.734946120503142	1.1358532449472796	0.5279234252745167	0.5220907975312034	1.4018729684267393	2.4434729298071702
chr1-36902615-36902938	0.3064149761078437	0.07893541188861285	0.49820623466565817	0.1700185053472604	1.0695219311455766	1.933136447643914
chr1-36917512-36917762	2.8969675742341443	4.015832968334427	4.20193744194703	3.8497393792653707	3.888875378660919	4.0330138538010525
chr1-36919671-36920707	7.170637134244127	7.661139746546187	7.82164504898068	8.07628761140462	8.135671312418701	7.847585850828333
chr1-36939007-36940280	5.5879504662898984	5.929034248651499	6.041646313331151	6.382259086160079	6.548710820779019	6.630413460306377
chr1-37041072-37041548	2.3571399053095856	2.2280427434167436	2.3665141654655044	1.9812261373128286	3.0195294273801236	3.6491085664735734
chr1-37333771-37334078	-0.302569172442577	0.5837929567928664	0.7530325733064394	0.26732252298675896	1.1310518048140126	1.9718839238901977
chr1-37341409-37341726	1.0575012333052647	1.2238555785128686	1.6196681966679707	1.9190676759760028	2.6181120024507942	3.5548213515059794
chr1-37341884-37342229	1.280914533502204	1.1972188691141303	1.7576697324581656	2.0784023851642544	2.6139852960233156	3.6579407449382355
chr1-37351031-37351655	1.7468095606357454	1.582591461557648	1.948834739779982	1.5614964290116151	2.7229978189576283	3.3877166757972903
chr1-37436240-37437010	3.3928941525835192	3.8941530361881513	3.802346058989058	3.2668141844473375	2.9082831619223324	2.886999589584854
chr1-37442898-37443831	2.882225988276139	3.2556040259137573	3.0119607976773084	2.564849406677315	1.9176267659042123	1.2231572572034735
chr1-37479635-37480122	2.8794065258894284	3.2198534520652675	3.0975237115985452	2.8985230587286934	2.5798154099248602	2.3163275003645083
chr1-37484615-37484970	1.716430392243782	2.2557917705472486	1.640813164472577	1.3920307589778007	1.1611384832315055	0.5445361509423374
chr1-37864431-37865607	7.372099792420258	8.158777246367325	8.237241520213818	8.339895349148545	8.459690663240083	8.380144225217462
chr1-37884285-37884805	2.007192401854234	1.1253241981748727	1.662662410876974	1.5227482004816861	1.2774715438179847	1.2922503021217018
chr1-37996805-37997553	6.159916764222741	6.560189977977627	6.652369131808221	6.869040843488161	7.042496195946093	7.0091945045693915
chr1-37997718-37998679	5.723624054035465	6.265581348142705	6.4430245865531175	6.562554006296789	6.759554616001935	6.660730326920332
chr1-38012566-38013027	2.3395238624337233	3.325777986457664	3.582761146703524	3.0858930681753907	3.1458830162462172	3.6322322286545914
chr1-38014600-38014895	2.645927381526741	3.466544756999153	3.639468609014027	3.450061830012694	3.3328925397887756	3.055119717033059
chr1-38124332-38124627	1.3244181577508718	0.49889772240939023	0.6837485629552958	1.2211008506149001	1.3529797152608611	1.9204691339343603
chr1-38129147-38130320	6.465015080166108	6.8629721999087225	7.049263862595011	7.316543514777934	7.458114826407364	7.494580445714252
chr1-38176101-38176494	1.15771480855436	1.1362265126960627	1.7270615848881996	1.4886505938515358	2.110829444848918	3.213528298672372
chr1-38242472-38243010	2.2042182085153548	2.620176227577203	2.6720023923416023	2.502461136995569	3.2678538302009965	4.255897083619617
chr1-38308537-38308887	0.7350472197442277	1.0528921811407126	0.42736156385297475	0.850556003957749	1.5302784652229717	2.129029579333083
chr1-38442228-38442821	2.8949048488752087	3.692255302881465	3.3953088693932227	3.3474147387044564	3.038426116480646	3.297901496115231
chr1-38446156-38446458	2.2492320783572763	3.396358897166941	3.435878336813735	3.372457079383822	3.2960968100365493	3.9816396540254257
chr1-38447319-38448473	4.768610311416733	5.94212163399676	6.050921185682533	5.775260348025126	6.036869433706436	5.86455344811295
chr1-38503734-38504018	1.2396938870399836	2.02574183973105	2.167639718793531	1.6607731001905033	1.543337931535024	1.7099078439681545
chr1-38562689-38563184	1.3713036788142607	2.3008527165099406	1.433839891053759	0.8281127002256414	0.789344288242918	0.5133022069733097
chr1-39025230-39025701	0.096948472631545	0.3947767618981443	0.8339660985549592	0.8506815000216328	1.0729109005944517	2.1919352222947746
chr1-39067856-39068296	0.44572802704494857	0.30546074986387445	0.7960037672513541	0.22875057389796208	1.9165192304897671	2.253010400109233
chr1-39143697-39143982	0.054465153792401216	-0.12175891800692917	0.09437183332972758	0.22875057389796208	0.9343899734427399	1.8413002953198654
chr1-39156811-39157141	1.6489724505584922	1.4916690394145604	1.439441524010189	0.7573234924700964	2.160875317556181	2.621404713168202
chr1-39192326-39193486	2.350123806106704	1.8073672859539975	1.752483604210267	1.279840153920534	3.078553355189704	3.744546288514769
chr1-39361875-39362763	3.798824151739704	2.8420940254984695	2.8448242932881653	2.8551138385574877	2.8147672324917643	2.6771185327087186
chr1-39393421-39393878	4.170277059223704	3.539444409941588	3.8207046090847276	3.5547024978844184	3.2661944674929657	2.8765955985922718
chr1-39396407-39396692	2.3989432503113726	2.236644443764934	1.948834739779982	1.8718309123476629	1.115423613796071	1.1908276014298445
chr1-39425423-39425802	0.4656796951807232	0.4394212087211826	0.5842758386678288	0.2400809648527291	1.4873654765411197	2.1941631958909147
chr1-39429926-39430754	4.182024978274784	4.08633570726922	4.09200044446415	3.885284044298504	3.505856117528362	3.268418333548446
chr1-39438305-39439189	3.6487367879712007	3.195022407192652	3.4033773867504333	2.3462267249118467	2.8315448214074044	2.8774719145134977
chr1-39471155-39471839	3.376359690365368	3.2333796089676334	2.751280778713862	2.146324409542144	3.0122753142699397	3.7329669936614067
chr1-39499437-39500030	2.2534644862639253	2.1689517371177196	2.020612561422099	1.2069268227632093	1.951470287523371	1.1467048121648917
chr1-39592102-39592550	0.9630931082786156	1.5248495998900917	1.5393590744869656	1.3707590080691001	2.217545775401299	2.591839702478902
chr1-39650352-39650593	0.48907533964337824	0.6561887444039742	-0.7214976929005272	-1.037278589327359	0.012457850703182095	0.15577802594247298
chr1-39650675-39651072	1.3421155504413416	1.2278457138513308	0.6239493847269795	0.203365318953298	1.2215565766348093	1.831063067107325
chr1-39735321-39736668	4.7078856614101525	4.188226496293243	4.157432874687867	3.8246952848719467	3.7462750151500868	3.759250130565958
chr1-39754196-39755102	4.136831318356844	3.633843713014427	3.5461519398771553	3.6496618282643603	2.9120199902788215	2.498000657149734
chr1-39842191-39842553	2.6521202511706914	2.248482262945279	2.3835497155324514	2.0323681861858383	1.5668696749412985	1.9056353011003424
chr1-39855965-39856370	2.6568003676890894	1.8491158145563202	1.8357487754292798	1.6345323919712635	0.9278920578692458	1.2580263885860545
chr1-39866436-39866693	1.946608303889448	1.4827266133961063	1.8164568443046458	1.1510917488173495	1.1992964331908869	0.34660710003275064
chr1-39867982-39868290	1.5380608597868977	1.332572043608951	1.099716339907219	0.9209694314291881	1.5373899943557565	2.4332222678966904
chr1-39868843-39869181	1.5429109182442493	1.2095725763453704	1.3846875614847485	1.1588927520484122	1.505920779660738	2.2845170237042254
chr1-39937651-39937938	2.5888450614030782	2.203499415068568	2.408375767116315	2.0731082618253254	2.2535800307763845	1.730862553291749
chr1-39949236-39949568	2.919879750607892	2.455084085356635	2.1848655756095225	2.2285941819135306	1.7107296909923968	1.2469409677815264
chr1-39949841-39950596	4.153686048954384	4.048136451768679	3.9026763420964805	3.731714710677858	3.3780269245583083	3.2632539636046296
chr1-40085367-40086295	3.8142764848316837	3.4754079998546796	3.3126340091178417	2.837501234434339	2.8169636116221444	2.4358670262253836
chr1-40167295-40168045	3.1907896905234017	3.2052844292612557	3.1772525952031674	2.4624351279902124	3.0896708031687927	3.726266004772054
chr1-40175831-40176297	0.9110309520400911	1.2155934614433674	1.0337207828148651	0.9795125778391118	2.2047422342496383	2.673771899348577
chr1-40229822-40230235	2.3276812746687887	2.478877602092859	2.756994620696431	2.68975350318835	3.2348083818187385	2.93509576145449
chr1-40230295-40230889	4.848047684988307	5.714259521029089	5.662461472616302	5.333482583411545	5.503690313207112	5.100703556957838
chr1-40266394-40267252	2.9834818492485784	2.6005069945579065	2.6478092466917786	2.1370512978978264	2.8401792426102044	3.278220082529905
chr1-40340103-40340507	1.5196153120309128	2.0400593295113354	1.3367167190119762	1.318779667342849	1.217099313502654	0.9380561859399398
chr1-40771232-40772040	3.2678278903048064	3.668684936128856	3.8523923209489137	3.1258307040365576	3.4008071986006314	3.3131043955287574
chr1-40790204-40791214	4.796835659546179	4.46838740327029	4.262850204654224	4.410568241357046	3.9695576348675887	3.9329402143717136
chr1-42475652-42475957	-0.02165655110884694	-0.14491347978938698	0.7154013615568117	-0.12971446421307561	0.7871416371330351	1.597594855592001
chr1-42496096-42496344	0.3941307207282929	0.06033524391345681	-0.030504005723298793	0.17655791145563407	1.2096779403994338	1.7689805640494343
chr1-42532940-42533288	0.522508030647941	1.059807931332996	1.3528877789518237	0.773276829900616	2.066895165738344	2.7407503213408475
chr1-42756547-42756963	1.9055251051245667	2.041368627046177	1.2493206714392366	1.1492021558251329	0.48715788152317685	-0.28935506418269513
chr1-42864687-42865091	2.1921332508990474	2.074701440166285	1.7102050931342532	1.1471225712905169	0.4079533011017748	0.7440383334475912
chr1-43139545-43140137	2.620752072231123	1.8398949389275523	1.3993333528997325	1.053020468447482	1.8219055470261953	0.5783670082971735
chr1-43297553-43297997	2.122576573470843	3.0286992149388183	2.8672968200557394	2.661862702963626	2.1944651686022913	1.6221075502862337
chr1-43343117-43343908	3.284824248274302	2.8146098309179317	3.195771490935874	3.02664114387635	2.338096007640672	2.093687309244083
chr1-43371906-43372181	1.9135220557207808	1.3334146387983306	1.2681434852107816	0.25190571783585863	0.8592539994892243	0.6730813667267971
chr1-43384914-43385595	2.817752768577804	2.8705707450656943	3.1526082026445246	2.3954110599386946	2.5833149589109095	2.235281311144157
chr1-43399400-43400434	4.295758356939195	3.653862537449882	3.8431149847886936	3.742204564247908	3.0153140823109954	2.873380438475663
chr1-43412874-43413248	2.9198056204961382	3.680712026354545	3.692138604760041	3.4635181534311754	3.455476417025164	2.893103417593256
chr1-43413812-43414694	5.223217281826837	6.304385043351251	6.304734887877737	6.23290141802199	6.318743874488119	5.787388589743187
chr1-43473848-43475668	4.51607151633644	4.508941916293805	4.38905863746159	4.146055338491948	3.8081684752605502	3.4230042649863357
chr1-43486506-43486890	1.9646884787950416	2.2232784931299405	2.10423698170776	2.0696933405604563	2.3461686990942066	3.1417100114034042
chr1-43520762-43521397	3.030737993013701	3.028859249329166	2.840481155131007	2.5702504219293467	2.682899048896465	2.5636013885260507
chr1-43533716-43534887	4.2797634544720875	4.12129445947142	4.043676053208869	3.7439204853088484	3.4564830184243256	3.094715967259803
chr1-43565156-43565657	2.7581935837838643	2.6630692706604684	2.494934415899974	2.03552068411772	1.3493913281709062	1.2455298781617183
chr1-43599508-43600075	2.4764759067096564	2.668035965198394	2.597532758702229	2.259430266381997	1.412236861620741	1.6133620171613594
chr1-43810905-43811815	4.244752686160425	3.724697828946083	4.003624174997951	3.4456651648382404	3.46174120982828	3.1905636499545365
chr1-43942563-43943214	2.102900375562326	2.695517543459675	2.7120370005534515	2.471917333563141	1.965262548792262	1.8672899724305752
chr1-44551361-44552823	4.42983161295608	3.1879809487507353	2.7732296752680554	2.6501635607775316	2.7427112170777748	2.4457770430187455
chr1-44584784-44585362	3.5454662550003286	2.580064495936072	2.388383680957925	1.5476278573285578	0.4892732945859388	1.586001716376432
chr1-45761172-45762134	5.357891122982659	4.755232767039481	4.58289782993201	4.47353320239803	3.95600194360362	4.1268062349331185
chr1-45825133-45825614	2.5651725936555394	1.8619476767447605	1.698526426317041	1.6382772316721366	1.3092452748064412	1.6111011043421244
