GSM_ID,Factor,Biosource,GIGGLE_score
GSM935487,STAT1,K562;Erythroblast;Bone Marrow,83.96832857495701
GSM1690574,FOS,MV4-11;Macrophage;Blood,83.18052205451966
GSM486308,RELA,GM18951;Lymphoblastoid;Blood,83.05783432493573
GSM486301,RELA,GM10847;Lymphoblastoid;Blood,81.39295733181712
ENCSR739IHN_2,TBX21,GM12878;B Lymphocyte;Blood,81.22480091582861
GSM1370291,IRF4,OCI-Ly3;B Lymphocyte;Bone Marrow,81.16485574698049
GSM2795973,SMAD2/3,BT-549;Breast,81.15352610959792
GSM486269,RELA,GM19193;Lymphoblastoid;Blood,80.58412148660865
GSM1010840,FOSL2,SK-N-SH;Neuroblastoma cell;Brain,80.26455698997545
GSM1334005,SPI1,GM12878;B Lymphocyte;Blood,79.99074621104556
GSM385506,STAT1,HeLa-S3;Epithelium;Cervix,79.45039400940334
GSM1835990,SMARCC1,HCT-116;colorectal carcinoma derived cell line,79.43959612704802
GSM1333960,EP300,GM12878;B Lymphocyte;Blood,79.04740767687461
GSM2628095,NFKB1,GM12878;Lymphoblastoid,78.9473085548089
GSM1290175,EP300,GM12878;B Lymphocyte;Blood,78.9318407374088
GSM1153766,EBNA3,Mutu III;B Lymphocyte,78.66075641688721
GSM1893926,CDK8,MOLM-14;Myeloid Cell,78.51907896812713
GSM2394415,JUN,JHU-06;Endothelial Cell,78.41475964426925
GSM2574794,TP73,GM12878;B Lymphocyte;Blood,77.60156339628861
ENCSR874AFU_1,IKZF1,GM12878;B Lymphocyte;Blood,77.1320931242337
GSM385505,STAT1,HeLa-S3;Epithelium;Cervix,77.07486967650942
GSM935478,RELA,GM12878;B Lymphocyte;Blood,76.0545991233106
GSM486311,RELA,GM18526;Lymphoblastoid;Blood,75.97756949555486
GSM1370289,SPIB,OCI-Ly3;B Lymphocyte;Bone Marrow,75.13709570629955
ENCSR739IHN_1,TBX21,GM12878;B Lymphocyte;Blood,74.56964780829084
ENCSR591CCL_1,ZNF512,K562;Erythroblast;Bone Marrow,73.0249320088339
GSM935281,RELA,GM18526;Lymphoblastoid;Blood,72.67946070018276
GSM486278,RELA,GM18505;Lymphoblastoid;Blood,72.52564149800324
GSM776557,TBX21,Th1,72.18303271416627
GSM486276,RELA,GM18505;Lymphoblastoid;Blood,71.21293462354228
ENCSR591CCL_2,ZNF512,K562;Erythroblast;Bone Marrow,71.0330471003783
GSM1503219,JUN,Coronary artery smooth muscle,70.97784668307084
ENCSR562SRW_3,H3F3A,MM.1S;B Lymphoblast;Blood,70.7927233802162
GSM671402,STAT5B,Lymphocyte;Blood,70.4764734362594
ENCSR207PFI_2,ZBED1,GM12878;B Lymphocyte;Blood,70.3843066875018
GSM935576,BACH1,K562;Erythroblast;Bone Marrow,69.8652018496754
GSM1010756,FOSL1,HCT-116;Colon,69.8393669762279
GSM1503220,JUND,Coronary artery smooth muscle,69.78280432543427
GSM1901550,LYL1,THP-1;Monocyte;Blood,68.77709587481378
GSM486288,RELA,GM15510;Lymphoblastoid;Blood,68.27177167978257
GSM1370283,IRF4,H929;B Lymphocyte;Bone Marrow,68.2332732742438
GSM1333966,EP300,GM12878;B Lymphocyte;Blood,67.97887213197109
GSM2359987,SPI1,THP-1;Monocyte;Blood,66.8383097186232
GSM1252090,CDK8,MM1.S;B Lymphocyte;Blood,66.73392920015438
GSM2795974,SMAD2/3,BT-549;Breast,66.19263999106926
ENCSR740NPG_2,BACH1,K562;Erythroblast;Bone Marrow,66.03241724779329
GSM730704,FOS,Endothelial Cell;Umbilical Vein,65.95656057855037
GSM2394416,JUNB,JHU-06;Endothelial Cell,65.61223130335317
ENCSR352BJL_1,ZNF318,K562;Erythroblast;Bone Marrow,65.22761581875118
GSM1057024,IRF1,Monocyte;Blood,65.00408707133147
GSM486293,RELA,GM12892;Lymphoblastoid;Blood,64.5683103209542
GSM935294,EP300,GM12878;B Lymphocyte;Blood,64.02148042084947
GSM1038271,BRD4,MM1.S;B Lymphocyte;Blood,63.998205267880365
GSM730703,FOS,Endothelial Cell;Umbilical Vein,63.75976096888853
ENCSR552YGL_1,NFE2,K562;Erythroblast;Bone Marrow,63.71600695184644
GSM1859075,GATA3,Th2,63.65529806296544
GSM2302869,HDAC1,MM1.S;B Lymphocyte;Blood,63.32241111392007
GSM803362,PAX5,GM12878;B Lymphocyte;Blood,62.775493879254
GSM2359985,SPI1,THP-1;Monocyte;Blood,61.654137054680355
GSM1290186,EP300,GM12878;B Lymphocyte;Blood,61.59047876509665
ENCSR632SHZ_1,NFE2L1,K562;Erythroblast;Bone Marrow,61.36140313809229
GSM1370287,IRF4,OCI-Ly3;B Lymphocyte;Bone Marrow,61.17039671895035
GSM803439,FOSL1,K562;Erythroblast;Bone Marrow,61.13845003413215
GSM935531,RELA,GM18951;Lymphoblastoid;Blood,60.81513516284408
ENCSR562SRW_1,H3F3A,MM.1S;B Lymphoblast;Blood,60.43876190126772
GSM2359982,SPI1,THP-1;Monocyte;Blood,60.282243358605854
GSM2635314,FOSL1,MG-63;Osteosarcoma cell,60.08588539373556
GSM935602,JUN,K562;Erythroblast;Bone Marrow,60.04858773987448
GSM935438,FOS,MCF-10A;Epithelium;Breast,59.8100978832325
GSM486286,RELA,GM15510;Lymphoblastoid;Blood,59.52686671444994
GSM1010847,JUND,HCT-116;Colon,59.51955229113264
GSM1010843,SPI1,HL-60;Promyeloblast;Blood,59.136980788429526
GSM486274,RELA,GM18505;Lymphoblastoid;Blood,59.11078869895388
GSM486302,RELA,GM10847;Lymphoblastoid;Blood,58.75065655332089
GSM486305,RELA,GM18951;Lymphoblastoid;Blood,58.71524759306786
GSM1003609,JUN,K562;Erythroblast;Bone Marrow,58.567716152591
GSM935414,NFE2,K562;Erythroblast;Bone Marrow,58.42026107367554
GSM1334007,SPI1,GM12878;B Lymphocyte;Blood,57.664335096649644
GSM486317,RELA,GM12878;B Lymphocyte;Blood,57.3387555772616
GSM2356326,CD74,B Lymphocyte,56.606709306120436
GSM393957,HDAC6,T Lymphocyte;Blood,56.475895411115424
GSM2359984,SPI1,THP-1;Monocyte;Blood,56.279993194930704
GSM785501,SPI1,Macrophage,56.05228987486692
GSM935527,RELA,GM10847;Lymphoblastoid;Blood,55.85302028764596
GSM2576176,JUN,JHU-06;Endothelial Cell,55.701896073173074
ENCSR197WGI_1,NFE2L2,IMR90;Fibroblast;Lung,55.45043061849674
GSM2359986,SPI1,THP-1;Monocyte;Blood,55.337689711792706
GSM1067276,NFE2,Erythroid Cell,55.03507974831893
GSM2592807,SPI1,Macrophage;Blood,54.6725384505005
GSM558637,VDR,GM10861;Lymphocyte;Blood,54.041848139315405
GSM777644,FOS,K562;Erythroblast;Bone Marrow,53.96982346440628
GSM1901549,JMJD1C,THP-1;Monocyte;Blood,53.768202203335704
GSM2356333,CD74,B Lymphocyte,53.75813990609886
GSM1370288,SPI1,OCI-Ly3;B Lymphocyte;Bone Marrow,53.491504315050484
GSM1240110,EP300,HCT-116;Colon,53.47341412955614
GSM486313,RELA,GM18526;Lymphoblastoid;Blood,53.4520573944035
GSM1003632,JUND,SK-N-SH;Neuroblastoma cell;Brain,52.93933584131578
GSM2394414,JUN,JHU-06;Endothelial Cell,52.82465940990098
GSM1556337,NFKB2,L1236;Hodgkin Lymphoma Cell,52.801011700684846
ENCSR552YGL_2,NFE2,K562;Erythroblast;Bone Marrow,52.2888925792584
ENCSR293QAR_2,MTA2,GM12878;B Lymphocyte;Blood,52.272210048344014
GSM486282,RELA,GM19099;Lymphoblastoid;Blood,51.925013476864294
GSM1893928,CDK8,MOLM-14;Myeloid Cell,51.92150940516056
GSM486324,RELA,GM12891;Lymphoblastoid;Blood,51.834485872806574
