patient_14_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_21_Remission_ATACseq_REP1.mLb.clN.sorted.bam	patient_12_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_31_Relapse_ATACseq_REP1.mLb.clN.sorted.bam	patient_6_Healthy_ATACseq_REP1.mLb.clN.sorted.bam	patient_10_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_13_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_28_Relapse_ATACseq_REP1.mLb.clN.sorted.bam	patient_29_Relapse_ATACseq_REP1.mLb.clN.sorted.bam	patient_33_Relapse_ATACseq_REP1.mLb.clN.sorted.bam	patient_11_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_22_Remission_ATACseq_REP1.mLb.clN.sorted.bam	patient_18_Remission_ATACseq_REP1.mLb.clN.sorted.bam	patient_9_Healthy_ATACseq_REP1.mLb.clN.sorted.bam	patient_32_Relapse_ATACseq_REP1.mLb.clN.sorted.bam	patient_27_Relapse_ATACseq_REP1.mLb.clN.sorted.bam	patient_16_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_30_Relapse_ATACseq_REP1.mLb.clN.sorted.bam	patient_26_Remission_ATACseq_REP1.mLb.clN.sorted.bam	patient_7_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_4_Healthy_ATACseq_REP1.mLb.clN.sorted.bam	patient_14_Relapse_ATACseq_REP1.mLb.clN.sorted.bam	patient_7_Healthy_ATACseq_REP1.mLb.clN.sorted.bam	patient_20_Remission_ATACseq_REP1.mLb.clN.sorted.bam	patient_26_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_25_Remission_ATACseq_REP1.mLb.clN.sorted.bam	patient_23_Remission_ATACseq_REP1.mLb.clN.sorted.bam	patient_24_Remission_ATACseq_REP1.mLb.clN.sorted.bam	patient_17_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_27_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_5_Healthy_ATACseq_REP1.mLb.clN.sorted.bam	patient_8_Healthy_ATACseq_REP1.mLb.clN.sorted.bam	patient_19_Primary_ATACseq_REP1.mLb.clN.sorted.bam
chr2-30669558-30670828	5.50171150471608	6.31468643596556	5.22595642273294	4.70861231580314	6.47319423026813	6.1395016343015	6.45537325177065	5.45558680613093	5.80535161996448	6.42681158790683	5.60238518287252	6.58787509142124	5.27233781646739	6.42863250391159	4.43016287315775	6.66662636629258	4.71342110779979	5.41042863637348	5.68710499558417	5.82254861442691	6.63682576417322	4.99163800831339	6.59925046759331	5.62387955163698	6.0219225916726	6.19951447707369	5.64014485820438	6.00723363912816	5.73771262849105	5.63802699776305	5.34983427306656	5.92934041356207	7.15205679953932
chr3-164438800-164439008	-1.13352919461076	-1.13352919461076	-1.13352919461076	-1.13352919461076	-1.13352919461076	-1.13352919461076	-1.13352919461076	-1.13352919461076	-1.13352919461076	0.825676209945866	-1.13352919461076	-1.13352919461076	0.343019419806386	-1.13352919461076	0.359907197160649	-0.127361838302221	0.117110467252286	-1.13352919461076	-0.23682118745002	-1.13352919461076	-1.13352919461076	-1.13352919461076	0.459267816799912	0.499550070071201	0.324688198630012	0.331584277908395	-0.415151619308855	-1.13352919461076	-1.13352919461076	-0.376913520691165	-1.13352919461076	-1.13352919461076	2.37337628602005
chr20-56323103-56325087	3.59902199296654	1.13018749648599	5.10202195498646	3.24529553018401	4.25275890634339	4.52479032041521	3.62759934338493	4.57311395639659	5.42918314316977	6.47030478683513	5.44827546519225	4.82156524872726	5.38883922713147	4.56451706581254	3.58993304277761	5.32158187966437	3.55747123546539	1.60017761223577	4.76379036303623	4.9927467163217	4.58605353461551	3.56358915479827	5.30433551281538	3.69035577268583	5.48113058428528	4.98900318321742	4.03028578564115	4.7163981982215	6.48272980023478	4.52883667080874	4.08835026289412	4.06842944943063	3.09711189389058
chr2-22281385-22281626	-1.13352919461076	2.3440688982684	0.755424760795919	0.883269611304584	-0.0399532522674951	0.481254876630503	0.830645712656113	0.474789463290018	-0.129418060000118	0.825676209945866	0.00389215082517659	0.349449785769347	-0.214066314795645	0.431201702291527	0.763084611740473	1.19825405483645	1.57087271517674	1.79124765685687	1.01938467837838	0.422069181813211	-1.13352919461076	0.706439218983078	0.459267816799912	-0.0972920105333494	0.324688198630012	-0.222469719504395	0.706963348842474	0.61559610475066	0.503563787814376	1.71561012713548	-0.183969141146461	1.24851256000596	0.177474906344761
chr8-41541430-41542175	2.75171753927556	1.13018749648599	2.85471578783011	2.58755835532591	3.20834247407196	1.48861493719028	2.28236233893981	4.29286110759741	1.45827870308788	0.825676209945866	0.00389215082517659	3.36108089187088	3.16803143106653	3.08556252818552	2.90495092726476	2.33709626236823	1.84783852636211	1.79124765685687	3.70330430998701	3.07248928580339	2.1052472363073	3.24360621221387	2.68472647892526	3.02140601770753	1.03491161473132	3.08436209983716	1.99475897128872	2.25137544568368	1.516307309168	2.1831660258985	2.85747448436774	1.93209378964003	1.31098547082253
chr13-74625128-74625940	4.3983548810339	3.71863535968898	1.54619449939854	3.3472489767675	3.20834247407196	4.26745784779868	3.72701902475857	3.42342700861829	4.33392692508393	4.51332808563596	4.16644769028936	2.18497075065963	2.95778116142597	2.29824295760771	2.64353466033634	3.20009442496247	2.75347837223729	3.36883718046456	1.99679466631738	5.64277419056552	3.52552787761406	2.98251433961009	3.12551888500007	2.10020136089599	3.07411887166037	2.28394329827984	2.52364802292793	2.35618971482613	1.93451317781667	3.7034505082655	2.09629751405812	1.73813887477784	3.8711508206528
chr3-120067051-120068740	7.25696497664706	6.76900041744465	6.94336524292411	6.55760199789461	7.6658727011007	7.04524549069272	7.21096613362898	6.69562532375977	7.32586911216369	7.08346086060885	6.88312901100135	7.90076442781389	7.03656780168537	7.71259843254149	5.76144906198186	7.00801850993196	6.4775334566054	6.7347288674596	7.02330332186134	7.03180265790416	7.59815155466226	6.81963181586296	7.80299512804662	7.06192820588234	7.25742199945247	7.75457084994162	7.01774196989107	7.53601522114875	7.36582149648206	5.81758096421213	6.41534453057959	7.32471564841131	8.37474206912013
chr8-66151143-66151459	-1.13352919461076	0.0475246976507447	1.20432425490165	0.883269611304584	0.574899379432106	5.91063271672593	-0.157313473088126	1.48056989608549	0.87263312244346	-0.160597021214103	3.43921614072074	0.751217120453324	-0.214066314795645	1.16408670541955	1.3360887198384	0.459650602905079	0.117110467252286	-0.176032441845662	0.708620314810062	1.9971093072952	0.503377472035302	1.27247310136736	-1.13352919461076	0.920490877031061	0.324688198630012	1.04333726178365	-1.13352919461076	-1.13352919461076	-0.0942558034332672	1.5704974911184	1.36635957739191	-1.13352919461076	0.852802839524711
chr1-1094838-1094921	-1.13352919461076	-1.13352919461076	-1.13352919461076	0.883269611304584	-1.13352919461076	-1.13352919461076	-0.157313473088126	-1.13352919461076	0.456912219666925	0.415228827328814	-1.13352919461076	0.349449785769347	-0.214066314795645	0.431201702291527	0.359907197160649	0.875711981167475	1.57087271517674	-0.176032441845662	1.27492831365868	0.833393782982675	0.503377472035302	-0.238220910645184	0.459267816799912	-0.0972920105333494	-1.13352919461076	-0.222469719504395	1.15098024078904	0.61559610475066	0.503563787814376	0.776470621205191	-0.183969141146461	0.922899859024439	-1.13352919461076
chr18-53774391-53774531	-1.13352919461076	0.0475246976507447	0.100256389849445	0.20185355705795	-1.13352919461076	-1.13352919461076	-0.157313473088126	1.89704889198556	0.456912219666925	-1.13352919461076	0.00389215082517659	-0.209333049853788	0.743913903486153	-1.13352919461076	0.763084611740473	-0.127361838302221	-1.13352919461076	-0.176032441845662	-1.13352919461076	0.422069181813211	0.503377472035302	0.310085201341635	-0.127649326604767	-1.13352919461076	0.324688198630012	1.04333726178365	0.706963348842474	0.919140319650453	-1.13352919461076	0.776470621205191	1.77700880405368	-1.13352919461076	1.31098547082253
chr1-59112578-59112726	-1.13352919461076	-1.13352919461076	0.755424760795919	-1.13352919461076	-1.13352919461076	-0.111105425394488	0.419632994386075	1.48056989608549	-0.129418060000118	-1.13352919461076	-1.13352919461076	0.349449785769347	-0.214066314795645	0.843690185038586	0.763084611740473	-1.13352919461076	-1.13352919461076	-1.13352919461076	0.311999184667247	-1.13352919461076	1.74027393076499	0.706439218983078	-0.127649326604767	0.499550070071201	-0.227528931023891	-0.222469719504395	0.945986632434843	0.61559610475066	-0.0942558034332672	0.484036306842836	1.10682620443356	0.922899859024439	0.177474906344761
chr2-210628554-210628877	1.16986697008285	0.0475246976507447	0.100256389849445	0.883269611304584	0.574899379432106	1.22411152002977	-0.157313473088126	1.21638125504046	1.45827870308788	1.81876353567781	0.00389215082517659	1.54132905905411	-1.13352919461076	-0.148676236849673	1.55504617206061	0.875711981167475	-1.13352919461076	1.11977936760365	1.01938467837838	1.82780645762142	-1.13352919461076	1.48941141521777	-0.127649326604767	1.24594939656291	0.324688198630012	1.04333726178365	1.49002061252639	0.230687216791345	-1.13352919461076	0.776470621205191	-0.183969141146461	0.922899859024439	1.93784018736594
chr17-63038529-63038629	1.16986697008285	1.46809461409367	1.20432425490165	0.20185355705795	1.0046528799326	0.481254876630503	-1.13352919461076	0.474789463290018	0.456912219666925	0.825676209945866	1.06798675708305	0.349449785769347	-1.13352919461076	0.431201702291527	-0.201623684133565	0.875711981167475	-1.13352919461076	1.11977936760365	-1.13352919461076	-0.155496066687782	0.503377472035302	0.310085201341635	0.459267816799912	-0.0972920105333494	0.324688198630012	-0.222469719504395	0.0622350105438651	-0.295842378498602	-1.13352919461076	1.71561012713548	0.383780394645128	-0.0956656631960794	0.852802839524711
chr12-95119680-95119902	1.16986697008285	2.4995313219494	-1.13352919461076	1.69300847426658	2.49176855967157	3.30120415124092	2.28236233893981	-1.13352919461076	2.57449118352459	2.9025532723143	3.36457767597212	1.89875027589998	2.95778116142597	1.83985819583274	1.55504617206061	2.19948122906829	2.45572518973066	2.11096781231512	1.68054732205604	3.21665418457303	2.1052472363073	1.27247310136736	1.19779522060362	1.24594939656291	2.01452456892728	1.29999906200177	1.49002061252639	1.3832660828835	2.2583389597586	2.81880206182656	1.58624604904755	0.922899859024439	1.93784018736594
